Area,Room,Parking,Warehouse,Elevator,Address
72,2,True,True,False,West Ferdows Boulevard
120,2,True,True,True,Shahrake Qods
138,3,True,True,True,Saadat Abad
87,2,True,True,True,Shahrake Qods
87,2,True,True,True,Pardis
75,2,True,True,True,Shahr-e-Ziba
66,2,True,True,True,Ostad Moein
57,1,True,True,True,West Ferdows Boulevard
62,1,True,True,True,West Ferdows Boulevard
65,2,True,True,True,West Ferdows Boulevard
70,1,False,True,False,Saadat Abad
65,1,True,True,True,West Ferdows Boulevard
100,2,True,True,True,Ostad Moein
110,2,True,True,True,Saadat Abad
68,2,True,True,True,West Ferdows Boulevard
101,2,True,True,True,Saadat Abad
85,2,True,True,True,Ekhtiarieh
165,3,True,True,True,Saadat Abad
105,2,True,True,False,Andisheh
135,2,True,True,True,Saadat Abad
130,3,True,True,True,Saadat Abad
83,2,True,False,True,Saadat Abad
60,1,True,True,True,Saadat Abad
52,1,True,True,True,Southern Program Organization
60,2,True,True,True,West Ferdows Boulevard
60,2,True,True,True,West Ferdows Boulevard
70,2,True,True,True,East Ferdows Boulevard
140,3,True,True,True,Shahrake Gharb
120,2,True,True,True,Saadat Abad
62,1,True,True,True,Shahrake Qods
70,2,True,True,True,West Ferdows Boulevard
150,3,True,True,True,Saadat Abad
69,2,True,True,False,Shahran
97,2,True,True,True,Pardis
70,1,True,True,True,East Ferdows Boulevard
100,2,True,True,True,Jeyhoon
75,2,True,True,False,West Ferdows Boulevard
103,2,True,True,True,Azarbaijan
85,2,True,True,True,Shahran
150,3,True,True,True,Punak
66,2,True,True,True,Qalandari
106,2,True,True,True,Pardis
101,2,True,False,True,Pirouzi
106,2,True,True,True,Saadat Abad
107,3,True,True,False,Eram
122,2,True,True,True,Jeyhoon
98,2,True,True,True,Shahr-e-Ziba
105,2,True,True,True,Pardis
98,2,True,True,True,Pardis
110,2,True,True,True,Ekhtiarieh
95,2,True,True,True,Ostad Moein
60,1,True,True,True,Southern Program Organization
76,2,False,False,False,Parand
120,2,True,True,True,Punak
90,2,True,True,True,Ekhtiarieh
110,2,True,True,False,Southern Program Organization
84,2,True,True,True,Shahrake Qods
76,2,True,True,True,Shahrake Qods
75,2,False,True,True,Parand
170,4,True,True,True,Andisheh
92,2,False,True,False,Andisheh
122,3,True,True,False,Parand
170,3,True,True,True,Ekhtiarieh
147,3,True,True,True,Pasdaran
47,1,False,True,False,Jeyhoon
100,2,True,True,True,Pasdaran
90,2,True,True,True,Northern Janatabad
80,2,True,True,True,Shahr-e-Ziba
59,1,True,False,True,Pirouzi
87,2,True,True,True,Pardis
50,1,False,True,True,Ostad Moein
123,3,True,True,True,Gheitarieh
56,1,True,True,True,Feiz Garden
105,2,True,True,True,Pardis
57,1,True,True,True,Azarbaijan
78,2,True,True,True,Southern Janatabad
92,2,True,True,True,Southern Janatabad
100,2,True,True,True,Pardis
152,3,True,True,True,Saadat Abad
155,3,True,True,True,Shahrake Gharb
115,3,True,True,True,Shahr-e-Ziba
145,3,True,True,True,Shahrake Gharb
115,2,True,True,True,Yousef Abad
60,1,True,True,False,Central Janatabad
160,3,True,True,True,Gheitarieh
101,2,True,True,True,North Program Organization
98,2,True,True,True,Southern Janatabad
92,2,True,True,True,Punak
90,2,True,True,True,Northern Janatabad
150,3,True,True,True,West Ferdows Boulevard
106,2,True,True,True,Persian Gulf Martyrs Lake
135,3,True,True,True,Dehkade Olampic
105,2,True,True,True,Pardis
115,2,True,True,False,Tarasht
110,2,True,True,False,Water Organization
90,2,False,True,True,Northern Janatabad
54,1,False,True,True,Punak
130,3,True,True,True,Gheitarieh
123,3,True,True,False,Azadshahr
105,2,True,True,True,Dehkade Olampic
103,3,True,True,True,Shahran
105,2,True,True,True,Pardis
161,3,True,True,True,Persian Gulf Martyrs Lake
115,3,False,True,True,Shahrake Qods
85,2,False,False,False,Azadshahr
50,2,True,True,False,Shahran
160,3,True,True,True,Persian Gulf Martyrs Lake
98,2,True,True,True,Shahr-e-Ziba
117,2,True,True,True,Shahran
77,2,True,True,True,West Ferdows Boulevard
100,2,True,True,False,Yousef Abad
85,2,True,True,False,Northern Janatabad
145,3,True,True,True,Farmanieh
127,3,True,True,True,Hakimiyeh
79,2,True,True,True,Shahran
120,2,True,True,True,Gheitarieh
173,3,True,True,True,Niavaran
66,2,True,True,True,West Ferdows Boulevard
100,2,True,True,True,Gheitarieh
140,3,True,True,True,Gheitarieh
93,2,True,True,True,Atabak
80,2,True,True,True,Yousef Abad
119,2,True,True,True,Shahran
100,2,True,True,True,Ekhtiarieh
115,2,True,True,True,Shahran
52,1,True,True,True,Ekhtiarieh
136,3,True,True,True,Persian Gulf Martyrs Lake
95,2,True,True,True,Shahran
83,3,True,True,True,Shahran
100,2,True,True,True,Shahrake Qods
70,2,True,True,False,Shahran
73,2,True,True,False,Shahran
70,2,True,True,True,Shahr-e-Ziba
105,2,True,True,True,Pardis
69,2,True,True,True,Shahr-e-Ziba
87,2,True,True,True,Pardis
66,1,True,True,True,Pardis
98,2,True,True,True,Pardis
64,2,True,True,True,Shahr-e-Ziba
65,2,True,True,True,Shahr-e-Ziba
85,2,True,True,True,Central Janatabad
85,2,True,True,True,Punak
93,2,True,True,True,Gheitarieh
155,3,True,True,True,Heravi
117,3,True,True,True,Shahrake Gharb
85,2,True,True,True,Pakdasht
60,1,True,True,True,Persian Gulf Martyrs Lake
60,1,True,True,True,Persian Gulf Martyrs Lake
58,2,True,True,True,Sabalan
118,2,True,True,True,Shahrake Qods
98,2,True,True,True,Gheitarieh
60,1,False,True,True,Narmak
85,2,True,True,True,Gheitarieh
110,2,True,True,True,Heravi
190,3,True,True,True,Gheitarieh
99,2,True,True,True,Heravi
125,2,True,True,True,Gheitarieh
85,2,True,True,True,Gheitarieh
103,2,True,True,True,Heravi
90,2,True,True,True,Pirouzi
88,2,True,True,True,Gheitarieh
100,2,True,True,True,Gheitarieh
100,2,True,True,True,Saadat Abad
116,3,True,True,True,Gheitarieh
61,1,True,True,True,Si Metri Ji
70,2,True,True,True,Jeyhoon
62,2,True,True,True,Beryanak
120,3,True,True,True,Ostad Moein
87,2,True,True,True,Amirabad
80,2,True,True,True,Parand
57,1,False,True,True,Ostad Moein
84,2,True,True,True,Pirouzi
93,2,True,True,True,Saadat Abad
85,2,True,True,True,Gheitarieh
100,2,True,True,True,Saadat Abad
153,2,True,True,True,Aqdasieh
122,3,True,True,True,Saadat Abad
150,2,True,True,True,Aqdasieh
56,2,True,True,True,Ostad Moein
150,2,True,True,True,Araj
140,3,True,True,True,Shahrake Qods
67,2,True,True,False,Jeyhoon
86,2,True,True,True,Gheitarieh
120,3,True,True,True,Ostad Moein
84,2,True,True,True,Gheitarieh
86,2,True,True,True,Central Janatabad
85,2,True,True,True,Gheitarieh
67,2,True,True,True,Shahran
90,2,True,True,True,Northern Janatabad
83,2,True,True,True,Gheitarieh
70,2,True,True,True,Jeyhoon
88,2,True,True,True,Shahrake Qods
167,3,True,True,True,Gheitarieh
100,2,False,False,False,Shahrake Qods
100,2,True,True,True,Shahrake Qods
60,2,True,True,True,Southern Janatabad
155,3,True,True,True,Gheitarieh
76,2,True,True,True,Jeyhoon
90,2,True,True,True,Shahrake Qods
65,1,True,True,True,Shahrake Qods
80,2,True,True,True,Shahrake Qods
135,2,True,True,True,Gheitarieh
94,2,True,True,True,Shahrake Qods
110,2,True,True,True,Gheitarieh
115,3,True,True,True,Farmanieh
170,3,True,True,True,Gheitarieh
115,3,False,True,True,Farmanieh
60,1,False,False,False,Damavand
105,2,True,True,True,Saadat Abad
61,2,False,True,False,Salsabil
100,2,True,True,True,Saadat Abad
145,3,True,True,True,Jeyhoon
87,2,True,True,True,Pardis
87,2,True,True,True,Pardis
115,3,True,True,True,Shahrake Gharb
85,2,True,True,True,Pardis
67,2,True,True,False,Punak
94,2,True,True,True,Shahran
90,2,True,True,True,Shahran
86,2,True,True,True,Pardis
60,2,True,True,True,West Ferdows Boulevard
58,1,True,True,True,Shahrake Gharb
76,2,True,True,True,Shahr-e-Ziba
57,1,True,True,True,Southern Program Organization
81,2,True,True,True,West Ferdows Boulevard
112,3,True,True,True,West Ferdows Boulevard
75,2,True,True,True,Shahran
153,3,True,True,True,Punak
95,2,True,True,True,Shahrake Gharb
101,2,True,True,True,Shahrake Gharb
40,0,False,False,False,Pakdasht
88,2,True,True,True,Railway
141,3,True,True,True,Persian Gulf Martyrs Lake
140,3,True,True,True,Persian Gulf Martyrs Lake
120,2,True,True,True,Persian Gulf Martyrs Lake
66,2,False,True,False,Beryanak
70,2,True,True,True,Punak
75,2,True,False,True,Heshmatieh
70,2,False,True,True,Elm-o-Sanat
95,2,True,True,True,Golestan
65,2,True,True,False,Jeyhoon
88,3,False,True,True,Parand
113,3,True,True,False,Gheitarieh
50,1,True,True,False,Shahrake Qods
45,1,False,False,True,Ostad Moein
53,1,False,True,True,Narmak
100,2,True,True,True,Andisheh
50,1,True,True,False,Shahryar
43,0,False,True,False,Nasim Shahr
85,2,True,True,False,Baghestan
134,3,True,True,True,North Program Organization
90,2,True,True,True,Shahr-e-Ziba
90,2,True,True,True,Shahrake Qods
135,2,True,True,False,SabaShahr
130,3,True,True,True,Railway
55,1,True,True,False,Andisheh
107,2,True,True,True,Shahrake Madaen
150,2,True,True,True,Pakdasht
56,1,False,True,False,Ostad Moein
160,3,True,True,False,Azadshahr
138,3,True,True,True,Salsabil
125,3,True,True,True,Tehransar
83,2,True,True,True,Shahr-e-Ziba
131,3,True,True,True,Railway
115,2,True,True,True,Central Janatabad
50,1,True,True,False,Andisheh
91,2,True,True,True,West Ferdows Boulevard
80,2,True,True,True,Central Janatabad
40,1,False,True,False,Qasr-od-Dasht
68,2,True,True,True,Shahr-e-Ziba
110,2,True,True,True,Shahran
50,1,True,True,False,Beryanak
110,2,True,True,True,Shahr-e-Ziba
95,2,True,True,True,Shahr-e-Ziba
65,2,True,True,True,Southern Janatabad
108,2,True,True,True,Persian Gulf Martyrs Lake
62,2,False,True,False,Beryanak
37,1,False,True,True,Hashemi
105,2,True,True,True,West Ferdows Boulevard
41,1,False,True,False,Salsabil
85,2,True,True,True,Shahrakeh Naft
150,3,True,True,True,Shahrake Gharb
83,2,True,True,True,East Ferdows Boulevard
174,3,True,True,True,Valiasr
105,3,True,True,True,Yousef Abad
57,2,False,False,True,Waterfall
75,2,False,False,False,Baghestan
87,2,False,False,False,Pardis
63,2,False,True,False,Qasr-od-Dasht
64,2,True,True,True,Central Janatabad
65,2,False,False,False,Ostad Moein
87,2,True,True,True,Pardis
44,1,False,True,False,Shahryar
85,2,False,False,False,Pakdasht
43,1,False,True,False,Ahang
118,3,True,True,True,Sattarkhan
92,2,True,True,True,Shahran
124,3,True,True,True,Sattarkhan
56,1,False,True,False,Jeyhoon
40,1,False,True,False,Pirouzi
92,2,True,True,True,West Ferdows Boulevard
86,2,True,True,True,Central Janatabad
51,2,True,True,False,Shahran
70,1,False,False,False,Baghestan
85,2,True,True,True,Shahrake Qods
51,1,False,True,False,Ostad Moein
131,2,True,True,True,Ray
48,1,False,True,False,Komeil
84,2,True,True,False,Andisheh
95,2,True,True,True,Hashemi
74,2,True,True,True,Eskandari
68,2,True,True,True,East Ferdows Boulevard
44,1,False,True,False,Qasr-od-Dasht
82,2,True,True,True,Shahran
44,1,True,True,False,Salsabil
42,1,False,True,False,Pirouzi
63,1,True,True,True,Aqdasieh
110,2,False,True,True,Salehabad
57,1,True,True,False,Feiz Garden
170,3,True,True,True,Pakdasht
115,2,True,True,False,Golestan
68,2,True,True,True,Southern Program Organization
62,1,False,True,True,Baghestan
56,1,True,True,True,Shahr-e-Ziba
75,2,True,True,True,Shahran
95,2,True,True,True,Pasdaran
144,3,True,True,True,Zafar
50,1,False,False,True,Qarchak
78,2,True,True,False,Sattarkhan
95,2,True,False,True,Ray
90,2,True,True,True,Ray
95,2,True,True,True,Punak
71,2,True,True,True,West Ferdows Boulevard
80,1,False,False,False,Pishva
44,1,True,False,True,Ostad Moein
46,1,True,True,True,Jeyhoon
78,2,True,True,False,Sattarkhan
67,2,False,True,False,Karoon
49,1,True,True,False,Andisheh
105,2,True,True,True,Andisheh
72,2,False,True,True,Beryanak
65,2,False,True,True,Salsabil
80,2,True,True,True,West Pars
66,2,False,True,False,Jeyhoon
58,2,False,True,False,Jeyhoon
67,2,False,True,False,Salsabil
89,2,True,True,False,Andisheh
75,2,True,True,True,Beryanak
85,2,False,True,True,Si Metri Ji
94,2,True,True,True,Central Janatabad
67,2,True,True,False,Jeyhoon
60,1,False,True,True,Shahrake Qods
67,1,True,False,True,Beryanak
65,2,False,False,True,Beryanak
72,2,False,True,True,Beryanak
62,2,True,True,True,Salsabil
37,1,False,True,True,Ostad Moein
105,3,True,True,True,Shahr-e-Ziba
78,2,False,False,True,Parand
53,1,False,True,False,Baghestan
80,2,False,True,True,Shahr-e-Ziba
88,2,True,True,True,Persian Gulf Martyrs Lake
39,1,False,True,False,Andisheh
128,2,True,True,True,Jordan
87,2,True,True,True,Shahrake Shahid Bagheri
48,1,False,True,False,Beryanak
86,2,True,True,True,Pardis
86,2,True,True,True,Pardis
75,2,True,True,True,Punak
110,3,True,True,True,Jordan
172,3,True,True,True,Heravi
147,3,True,True,True,Yousef Abad
70,1,True,True,False,Enghelab
115,2,True,True,True,Heravi
114,2,True,True,True,Pakdasht
40,1,True,True,False,Pirouzi
125,3,True,True,True,Yousef Abad
90,2,True,True,True,Golestan
78,2,False,True,True,Gisha
47,1,False,True,False,Ostad Moein
114,3,True,True,True,Yousef Abad
65,1,True,True,True,Southern Janatabad
50,1,False,True,False,Baghestan
125,2,True,True,True,Islamshahr Elahieh
41,1,False,False,False,Salsabil
136,3,True,True,True,Yousef Abad
40,1,False,True,False,Jeyhoon
60,2,False,True,False,Si Metri Ji
75,2,True,True,True,Pirouzi
120,3,True,True,True,Yousef Abad
165,3,True,True,True,Pakdasht
110,2,False,True,False,Pakdasht
116,2,True,True,True,Shahran
115,2,True,True,True,Shahran
77,2,False,True,True,Pakdasht
120,3,True,True,True,Yousef Abad
100,2,False,True,True,Pakdasht
130,3,True,True,True,Yousef Abad
60,1,True,True,True,Islamshahr
75,2,False,True,True,Parand
128,3,True,True,False,Niavaran
135,3,True,True,True,Yousef Abad
60,1,True,True,True,Zafar
41,1,False,False,False,Elahieh
113,2,True,True,True,Niavaran
52,1,False,True,True,Andisheh
100,2,True,True,True,Aqdasieh
66,2,True,True,False,Punak
100,2,True,True,True,Gheitarieh
90,1,True,True,True,Kamranieh
51,1,True,False,True,Ray - Montazeri
70,2,True,True,False,Punak
73,2,True,True,False,West Ferdows Boulevard
87,2,True,True,True,Darabad
120,2,True,True,True,Velenjak
171,3,True,True,True,Elahieh
66,2,True,True,False,Punak
77,2,True,True,True,Aqdasieh
40,1,True,True,False,Narmak
105,2,True,True,True,Shahr-e-Ziba
50,1,True,True,True,Ozgol
94,2,True,True,False,Amirabad
65,2,True,True,False,West Ferdows Boulevard
57,1,True,True,False,Valiasr
79,2,True,True,True,Parand
60,2,False,True,False,Jeyhoon
68,2,True,True,True,West Ferdows Boulevard
86,2,True,True,False,Firoozkooh Kuhsar
80,2,True,True,True,West Ferdows Boulevard
68,2,True,True,False,West Ferdows Boulevard
43,1,True,True,False,Narmak
55,1,True,True,True,West Ferdows Boulevard
77,2,True,True,True,Northern Janatabad
58,1,False,False,False,Parand
62,1,True,False,True,Ostad Moein
65,2,True,True,False,West Ferdows Boulevard
60,1,True,True,True,Salsabil
35,1,False,True,False,Salsabil
54,1,False,True,False,Azarbaijan
70,2,True,True,True,Southern Program Organization
122,3,True,True,True,Ghoba
54,1,False,True,False,Salsabil
80,2,True,True,True,Shahryar
71,2,True,True,True,Salsabil
61,1,False,True,False,Qasr-od-Dasht
49,1,False,True,False,Hashemi
55,2,True,True,True,Salsabil
41,1,False,True,False,Hashemi
64,2,True,True,False,Salsabil
32,1,False,True,False,Hashemi
52,1,False,True,False,Hashemi
50,1,False,True,False,Salsabil
32,1,False,True,True,Eskandari
40,1,True,True,True,Azarbaijan
73,1,False,True,True,Komeil
50,1,True,True,False,Andisheh
45,1,False,True,False,Jeyhoon
65,2,True,True,False,Qasr-od-Dasht
51,1,True,True,True,Salsabil
100,2,True,True,False,Pardis
55,2,True,True,True,Azarbaijan
38,1,True,True,True,Karoon
140,3,True,True,True,Farmanieh
58,1,True,True,False,Central Janatabad
67,2,False,True,True,Jeyhoon
57,1,True,True,False,Salsabil
53,2,True,True,False,Jeyhoon
95,2,True,True,True,Niavaran
128,3,True,True,True,Pirouzi
62,2,False,False,True,Parand
60,1,False,True,False,Salsabil
52,1,True,True,False,Salsabil
52,1,False,True,False,Jeyhoon
45,1,False,True,True,Karoon
60,1,True,True,True,Ekhtiarieh
83,2,False,True,True,Valiasr
65,2,True,True,False,Karoon
115,2,False,True,False,Ostad Moein
70,2,True,True,False,Central Janatabad
51,1,False,True,False,Salsabil
100,2,True,True,True,Niavaran
115,2,True,True,True,Zaferanieh
107,2,True,True,True,Hekmat
82,2,True,False,True,Parand
85,2,True,True,True,Andisheh
92,2,True,True,True,Shams Abad
137,3,True,True,True,ShahrAra
65,1,True,True,True,East Ferdows Boulevard
95,2,True,True,True,Gheitarieh
60,1,True,True,True,Northern Chitgar
88,2,False,True,True,Shams Abad
55,1,False,True,False,Pirouzi
91,2,True,True,True,Ostad Moein
80,2,True,True,False,Punak
74,2,False,False,False,Parand
90,2,True,True,False,Pirouzi
43,1,False,True,True,Si Metri Ji
78,2,False,True,True,Parand
72,2,True,False,True,Parand
100,2,False,False,False,Kahrizak
110,2,True,False,False,Amirabad
62,1,False,True,False,Islamshahr
120,1,False,False,False,Afsarieh
120,2,True,True,True,Ekhtiarieh
64,2,True,True,True,Ostad Moein
147,3,True,True,True,Saadat Abad
140,3,True,True,True,Kamranieh
170,3,True,True,True,Heravi
109,2,True,True,True,Heravi
66,1,False,False,False,Shahedshahr
75,2,False,True,False,Golestan
63,2,True,True,True,Ostad Moein
77,2,True,True,True,Gholhak
59,2,True,True,True,Shahr-e-Ziba
66,2,True,True,False,Southern Program Organization
80,2,True,True,False,Shahr-e-Ziba
55,1,False,False,True,Northren Jamalzadeh
63,2,False,True,False,Andisheh
92,2,True,True,True,Punak
88,2,True,True,True,Shahrake Gharb
98,2,True,True,True,Pardis
75,2,True,True,True,Jeyhoon
114,2,True,True,True,Pakdasht
80,2,True,True,True,Punak
50,1,False,False,False,Shahrake Qods
66,2,True,True,True,Punak
102,2,True,True,True,Sattarkhan
72,2,True,True,True,Punak
62,1,False,False,False,Qasr-od-Dasht
110,2,False,True,True,Pakdasht
70,2,True,True,True,Zafar
115,2,True,True,True,Saadat Abad
55,1,False,True,False,West Ferdows Boulevard
71,2,True,True,False,Jeyhoon
58,1,True,True,True,West Ferdows Boulevard
125,2,True,True,True,Shahrake Qods
42,1,True,False,True,Shahran
66,2,True,True,False,Narmak
130,4,False,False,False,Mehrabad
65,1,True,True,True,Southern Program Organization
39,1,False,False,False,Salsabil
60,2,False,True,True,Qasr-od-Dasht
75,2,True,True,True,Salsabil
70,1,False,True,False,Salsabil
57,2,True,True,True,Salsabil
39,1,False,True,False,Salsabil
70,2,False,False,False,Tehran Now
110,2,True,True,True,Ekhtiarieh
47,1,False,True,False,Qasr-od-Dasht
114,2,False,False,False,Northern Suhrawardi
60,1,False,True,True,Southern Suhrawardi
115,3,True,True,True,Islamshahr
110,3,True,True,True,Heravi
78,2,True,True,True,Jeyhoon
80,2,True,True,True,Ekhtiarieh
78,2,False,False,True,Parand
73,2,True,True,False,Andisheh
95,2,True,True,True,Andisheh
63,2,True,True,False,Azarbaijan
98,2,True,True,True,Andisheh
105,2,True,True,True,Islamshahr
50,1,True,True,False,Tehransar
51,1,False,True,True,Kahrizak
125,2,True,True,True,Dezashib
105,3,True,True,True,Kahrizak
55,1,False,True,True,Kahrizak
105,2,True,True,True,Kahrizak
105,3,True,True,True,Kahrizak
70,2,True,True,True,Kahrizak
82,2,True,True,True,Kahrizak
50,1,True,True,True,Mirdamad
105,2,True,True,True,Pardis
110,2,True,True,True,Gholhak
85,2,True,True,True,Kahrizak
78,2,True,True,False,Punak
106,2,True,True,True,Pardis
95,2,True,True,True,Gheitarieh
62,1,True,False,True,Tehransar
78,2,False,False,False,Damavand
72,2,True,True,False,Shahran
50,1,True,False,False,Parand
50,1,False,True,False,Abuzar
103,2,False,True,False,Northern Suhrawardi
47,1,True,True,False,Dolatabad
90,2,True,True,True,Karoon
80,2,True,True,True,Punak
72,2,True,True,True,Salsabil
98,2,True,True,True,Salsabil
130,3,False,True,False,Shahrake Qods
104,2,True,True,True,Shahrake Qods
140,3,True,True,True,Ekhtiarieh
96,2,True,True,True,Shahran
58,1,False,True,False,Shahrake Qods
150,3,True,True,True,Salsabil
55,2,True,True,False,Shahran
60,1,False,False,False,Shahrake Qods
98,2,True,True,True,Pardis
85,2,True,True,True,Shahrake Qods
85,2,True,False,True,Elm-o-Sanat
97,2,True,True,True,Punak
80,2,True,True,True,Hor Square
57,1,False,False,True,Niavaran
63,1,True,True,False,Jeyhoon
85,2,True,True,True,Hor Square
70,2,True,True,True,Hor Square
100,2,True,True,True,Hor Square
90,2,True,True,True,Hor Square
75,2,False,False,False,Parand
42,1,True,False,False,Nezamabad
83,2,True,True,True,Dolatabad
90,2,True,True,True,Damavand
72,2,True,True,True,Razi
52,1,False,False,False,Damavand
106,2,True,True,True,Damavand
73,2,True,True,True,Parand
100,2,True,True,True,Razi
85,2,True,True,False,Shahrake Qods
49,1,False,False,False,Abuzar
115,2,True,True,True,East Pars
127,2,True,True,True,Narmak
93,2,False,True,True,Gisha
47,1,False,False,False,Islamshahr
117,3,True,True,True,Tarasht
182,3,True,True,True,Marzdaran
160,3,True,True,True,Azarbaijan
163,3,True,True,True,Marzdaran
83,2,True,True,False,Damavand
142,3,True,True,True,Heravi
92,2,True,True,True,Pardis
100,2,True,False,True,Parand
60,1,True,True,False,Parand
58,1,False,False,True,Parand
58,1,False,False,True,Parand
85,2,True,True,True,Pardis
87,2,True,True,True,Pardis
78,2,False,False,True,Parand
88,1,False,False,True,Parand
72,2,True,True,True,Razi
101,2,True,True,True,Feiz Garden
68,2,False,True,True,Parand
60,1,False,True,True,Islamshahr
65,2,False,True,True,Islamshahr
117,2,True,True,True,Shahrake Gharb
96,1,False,False,False,Islamshahr
98,2,True,True,True,Pardis
52,1,True,True,False,Andisheh
85,2,True,True,True,Punak
62,2,True,True,True,Punak
74,2,False,False,False,Parand
74,2,False,False,True,Parand
58,1,False,False,False,Parand
125,3,True,True,False,Parand
75,2,False,False,True,Parand
58,5,False,False,True,Parand
74,2,True,True,True,Parand
45,1,False,True,True,Pirouzi
58,1,True,True,True,Parand
75,2,False,False,False,Parand
75,2,True,False,True,Parand
88,2,True,True,True,Southern Janatabad
130,2,True,True,False,Jeyhoon
120,2,True,True,True,Majidieh
85,2,True,True,True,Central Janatabad
150,3,True,True,True,Punak
165,3,True,True,True,Gheitarieh
76,2,True,True,False,West Ferdows Boulevard
120,2,True,True,True,Shahrake Gharb
165,3,False,True,False,Heshmatieh
165,3,False,True,False,Heshmatieh
130,2,True,True,False,Jeyhoon
73,2,True,False,False,Central Janatabad
70,2,True,True,True,East Ferdows Boulevard
120,3,True,True,True,Shahr-e-Ziba
79,2,True,True,True,Persian Gulf Martyrs Lake
90,2,True,True,True,Shahrake Qods
128,2,False,True,False,Parand
75,2,True,True,True,Southern Janatabad
94,2,True,True,True,Taslihat
106,2,True,True,True,Pakdasht
72,2,True,True,True,Punak
126,3,True,True,True,Zafar
105,2,True,True,False,Rudhen
92,2,False,True,True,Kazemabad
80,2,True,True,True,Si Metri Ji
130,1,True,True,False,Damavand
73,2,True,True,True,Persian Gulf Martyrs Lake
100,2,False,True,True,Shahedshahr
80,2,True,True,False,Islamshahr
105,2,True,True,True,Feiz Garden
59,1,True,True,True,Narmak
41,1,True,True,False,Si Metri Ji
85,2,True,True,True,Zafar
66,1,False,True,False,Shahran
90,2,True,True,True,Ekhtiarieh
78,2,False,False,True,Parand
113,2,True,True,False,Islamshahr
88,2,True,True,True,Central Janatabad
96,2,False,False,False,Haft Tir
59,2,False,True,False,Karoon
58,2,False,True,True,Qasr-od-Dasht
46,1,False,True,False,Jeyhoon
67,1,True,True,True,Shams Abad
57,2,False,False,False,Salsabil
95,2,True,True,True,Central Janatabad
73,1,True,True,True,Pakdasht
87,2,True,True,True,Pardis
122,4,True,False,True,Keshavarz Boulevard
50,1,False,False,False,Karoon
62,1,False,False,False,Karoon
86,2,True,True,True,Pasdaran
53,1,False,False,False,Jeyhoon
100,2,True,True,True,Persian Gulf Martyrs Lake
55,1,True,True,False,Robat Karim
58,1,False,False,True,Parand
78,2,True,True,False,Islamshahr
145,3,True,True,True,Elahieh
110,2,True,True,True,Yousef Abad
64,1,True,True,True,Robat Karim
86,2,False,True,False,East Pars
75,2,False,False,False,Damavand
110,2,True,True,True,Feiz Garden
71,2,False,False,False,West Ferdows Boulevard
90,2,True,True,True,Southern Janatabad
63,1,True,False,True,Pirouzi
50,0,True,True,True,Northern Chitgar
85,2,True,False,True,Pardis
83,2,True,True,True,Pasdaran
57,1,True,True,True,Pasdaran
66,2,False,False,False,Feiz Garden
74,2,True,True,True,Shahran
45,1,True,False,True,Ray - Pilgosh
78,2,True,True,True,Ekhtiarieh
75,2,False,True,True,Parand
103,2,True,True,True,Islamshahr
61,1,False,False,False,Feiz Garden
124,3,True,True,True,Shahr-e-Ziba
62,1,False,False,False,Damavand
110,2,True,True,True,Gholhak
40,1,True,True,False,Andisheh
95,2,True,True,True,Republic
104,2,True,True,False,Tehran Now
37,1,True,True,False,Andisheh
60,1,True,True,False,Shahryar
69,2,True,True,True,Shahran
60,1,True,True,True,Northern Chitgar
95,2,True,False,True,Niavaran
51,1,True,True,False,Andisheh
106,2,True,True,True,Zargandeh
100,2,True,True,True,Narmak
80,2,True,True,True,Koohsar
78,2,True,True,True,Ghiyamdasht
90,2,True,True,True,Damavand
95,2,False,True,True,Saadat Abad
86,3,False,True,True,Parand
65,1,True,True,True,Golestan
102,1,False,True,False,Islamshahr
75,2,True,True,True,Southern Janatabad
150,5,True,True,False,Shahr-e-Ziba
60,1,True,True,True,Parand
72,1,True,True,True,Elahieh
93,2,False,False,False,Pirouzi
106,2,True,True,True,Gholhak
48,1,False,True,False,Shahedshahr
75,2,True,True,False,Southern Janatabad
163,2,True,True,True,Farmanieh
138,3,True,True,True,Kahrizak
119,2,True,True,True,Shahran
65,2,True,True,True,Abazar
57,1,False,False,True,Pakdasht
74,2,False,True,True,Telecommunication
119,3,True,True,True,Shahran
75,2,False,True,True,Parand
68,1,False,False,False,Islamshahr
180,4,True,True,True,Northern Chitgar
70,1,True,True,True,Hakimiyeh
58,1,False,False,False,Parand
60,1,True,True,True,Qasr-od-Dasht
88,2,False,True,False,Air force
82,2,True,True,True,Shahran
63,1,True,True,True,Ray
120,3,True,True,True,Northern Chitgar
56,1,False,False,False,Republic
75,2,True,False,True,Saadat Abad
60,1,False,True,False,Golestan
50,2,True,True,True,Persian Gulf Martyrs Lake
111,2,True,True,True,East Ferdows Boulevard
105,3,True,True,True,North Program Organization
92,1,True,True,True,Niavaran
100,2,True,True,True,Mirza Shirazi
150,3,True,True,True,Northern Chitgar
94,2,False,True,False,Northren Jamalzadeh
140,3,True,True,True,Northren Jamalzadeh
65,4,True,True,False,Yousef Abad
84,2,True,True,True,Northren Jamalzadeh
114,2,True,True,True,Mehran
114,2,True,True,True,Northren Jamalzadeh
40,1,True,False,True,Northren Jamalzadeh
82,2,False,False,True,Parand
87,2,True,True,True,Koohsar
86,2,False,False,True,Parand
61,1,False,True,False,Shahr-e-Ziba
96,2,True,True,True,Shahr-e-Ziba
